"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0051239","regulation of multicellular organismal process",355,0.380793087554427,2.06646812768753,8.42616307228294e-09,8.14388660936146e-06,6.62562506841616e-06,217,"tags=24%, list=15%, signal=27%","FN1/ANGPTL4/SPP1/NUPR1/CLEC5A/TREM2/MMP12/C3/PLAU/APOE/TGM2/APOC1/PROCR/GPNMB/SCD/MMP14/CD109/ADM/IL7R/SNAI1/RETN/DHRS3/ASPH/HPSE/ADAM8/CD81/SLAMF8/ITGA5/ACP5/ETV5/SPHK1/HSPH1/HSPB1/IL1RAP/HSPA1B/SLC11A1/MERTK/HK2/SLC7A5/SDC4/DOCK4/ENG/ITGAX/FABP5/ITGAV/IL4I1/AXL/PAG1/PHLDA2/INHBA/VASH1/CEBPB/MMP9/CD9/TGFBR1/SAP30/CCL2/TNFSF12/CD38/YWHAH/HAVCR2/PIM1/RHOB/HSPA1A/PNP/INO80C/MIF/HMOX1/HSPD1/SRRT/NRP1/GBP5/BHLHE40/SERPINF1/ACOT13/SKIL/CORO1C/APP/ANKH/G0S2/TSC22D1/PRKCA/VEGFB/VEGFA/THBD"
"GO:0048731","system development",380,0.377366696038058,2.06219285361322,5.78412867458761e-09,8.14388660936146e-06,6.62562506841616e-06,226,"tags=25%, list=16%, signal=28%","FN1/ANGPTL4/SPP1/NUPR1/TREM2/MMP12/C3/APOE/TGM2/B3GNT5/BAG3/GPNMB/SERPINH1/PDLIM7/MMP14/ADM/MMP19/SLC11A2/IL7R/SNAI1/RETN/NDRG1/DHRS3/SLC1A3/HPSE/ADAM8/ITGA5/BNIP3/ACP5/ID3/ETV5/SPHK1/FKBP4/HSPB1/IL1RAP/ALCAM/UGCG/MERTK/HK2/SLC7A5/SDC4/DOCK4/ENG/ITGAX/RALA/PMP22/ANPEP/ACSL3/ITGAV/AXL/CAPG/INHBA/VASH1/SLC26A2/CEBPB/MMP9/ANKLE2/CD9/TGFBR1/CCL2/ST14/TNFSF12/RCN1/CD38/YWHAH/CLIC4/HAVCR2/PIM1/RHOB/UGP2/LDHA/HMOX1/GSN/HSPD1/SRRT/NRP1/HSPA5/BHLHE40/SERPINF1/ATF5/SKIL/CORO1C/NRP2/APP/ANKH/FPR2/NAA15/PRKCA/VEGFB/VEGFA/SRGAP1/ACSL4/DEGS1/DENND5A"
"GO:0009653","anatomical structure morphogenesis",269,0.405436416385151,2.16821647249792,4.43967482197199e-08,2.14547285771796e-05,1.74549320632267e-05,216,"tags=26%, list=15%, signal=27%","FN1/ANGPTL4/SPP1/TREM2/MMP12/C3/APOE/TGM2/GPNMB/SERPINH1/MMP14/CD109/ADM/MMP19/SLC11A2/IL7R/SNAI1/DHRS3/ASPH/ACTN1/SLC1A3/HPSE/ADAM8/CD81/ITGA5/BNIP3/ACP5/ID3/ETV5/FMNL2/SPHK1/KRT18/HSPB1/ALCAM/HK2/SDC4/ENG/ITGAX/RALA/PMP22/ANPEP/ITGAV/PHLDA2/INHBA/VASH1/CEBPB/MMP9/CD9/TGFBR1/CCL2/ST14/TNFSF12/YWHAH/CLIC4/PIM1/RHOB/HMOX1/NRP1/HSPA5/SERPINF1/SKIL/CORO1C/NRP2/APP/ANKH/FPR2/NAA15/PRKCA/VEGFB/VEGFA"
"GO:0007275","multicellular organism development",460,0.352199435199744,1.96261306070288,3.45865764448788e-08,2.14547285771796e-05,1.74549320632267e-05,226,"tags=23%, list=16%, signal=28%","FN1/ANGPTL4/SPP1/NUPR1/TREM2/MMP12/C3/APOE/TGM2/B3GNT5/BAG3/LHFPL2/GPNMB/SERPINH1/PDLIM7/MMP14/CD109/ADM/MMP19/SLC11A2/IL7R/SNAI1/RETN/NDRG1/DHRS3/ASPH/SLC1A3/HPSE/ADAM8/SLAMF8/ITGA5/BNIP3/ACP5/ID3/ETV5/SPHK1/FKBP4/HSPB1/IL1RAP/ALCAM/HSPA1B/UGCG/MERTK/HK2/SLC7A5/SDC4/DOCK4/ENG/ITGAX/RALA/PMP22/ANPEP/ACSL3/ITGAV/IL4I1/AXL/CAPG/PHLDA2/INHBA/VASH1/SLC26A2/CEBPB/MMP9/ANKLE2/CD9/TGFBR1/CCL2/ST14/TNFSF12/RCN1/CD38/YWHAH/CLIC4/HAVCR2/PIM1/RHOB/HSPA1A/PNP/INO80C/UGP2/LDHA/HMOX1/GSN/HSPD1/SRRT/NRP1/HSPA5/BHLHE40/SERPINF1/ATF5/SKIL/CORO1C/NRP2/APP/ANKH/FPR2/NAA15/TSC22D1/PRKCA/VEGFB/VEGFA/SRGAP1/ACSL4/DUSP4/DEGS1/DENND5A"
"GO:2000026","regulation of multicellular organismal development",187,0.444934409415199,2.30004585317864,1.18362052952436e-07,4.57587696714119e-05,3.72279804444084e-05,216,"tags=28%, list=15%, signal=28%","FN1/ANGPTL4/SPP1/NUPR1/TREM2/C3/TGM2/GPNMB/MMP14/CD109/ADM/IL7R/RETN/HPSE/ADAM8/SLAMF8/ITGA5/ETV5/SPHK1/HSPB1/IL1RAP/HSPA1B/HK2/SLC7A5/ENG/ITGAX/IL4I1/AXL/PHLDA2/INHBA/VASH1/CEBPB/MMP9/TGFBR1/TNFSF12/YWHAH/PIM1/RHOB/HSPA1A/PNP/INO80C/HMOX1/SRRT/NRP1/BHLHE40/SERPINF1/SKIL/CORO1C/ANKH/TSC22D1/PRKCA/VEGFB/VEGFA"
"GO:0062012","regulation of small molecule metabolic process",36,0.703172630170055,2.69388071257041,1.71271852693278e-07,5.12622650154653e-05,4.17054613407603e-05,60,"tags=28%, list=4%, signal=27%","ANGPTL4/NUPR1/TREM2/TFF3/APOE/APOC1/ADM/SNAI1/ABCG1/FBP1"
"GO:0051240","positive regulation of multicellular organismal process",233,0.412263665123334,2.2038568760305,1.85636758979957e-07,5.12622650154653e-05,4.17054613407603e-05,217,"tags=26%, list=15%, signal=27%","FN1/ANGPTL4/SPP1/CLEC5A/TREM2/MMP12/C3/PLAU/APOE/TGM2/SCD/MMP14/ADM/IL7R/SNAI1/RETN/HPSE/ADAM8/CD81/ITGA5/ETV5/SPHK1/HSPH1/HSPB1/IL1RAP/HSPA1B/SLC11A1/HK2/SLC7A5/ENG/ITGAX/FABP5/IL4I1/AXL/INHBA/CEBPB/TGFBR1/SAP30/CCL2/TNFSF12/CD38/HAVCR2/PIM1/RHOB/HSPA1A/PNP/MIF/HMOX1/HSPD1/SRRT/NRP1/GBP5/SERPINF1/SKIL/CORO1C/APP/G0S2/PRKCA/VEGFB/VEGFA/THBD"
"GO:0050793","regulation of developmental process",263,0.392831087593535,2.09818541102081,2.61675619300788e-07,6.32273715135528e-05,5.14399177941285e-05,216,"tags=24%, list=15%, signal=25%","FN1/ANGPTL4/SPP1/NUPR1/TREM2/C3/APOE/TGM2/GPNMB/MMP14/CD109/ADM/IL7R/SNAI1/RETN/HPSE/ADAM8/SLAMF8/ITGA5/BNIP3/ID3/ABCG1/ETV5/FMNL2/SPHK1/HSPB1/IL1RAP/HSPA1B/HK2/SLC7A5/ENG/ITGAX/RALA/ITGAV/IL4I1/AXL/PHLDA2/INHBA/VASH1/CEBPB/MMP9/TGFBR1/SAP30/CCL2/TNFSF12/YWHAH/PIM1/RHOB/HSPA1A/PNP/INO80C/HMOX1/SRRT/NRP1/BHLHE40/SERPINF1/SKIL/CORO1C/APP/ANKH/TSC22D1/PRKCA/VEGFB/VEGFA"
"GO:0048646","anatomical structure formation involved in morphogenesis",157,0.459085436728867,2.33109717001322,5.57703544480631e-07,0.00011978232794234,9.74513561934576e-05,216,"tags=30%, list=15%, signal=29%","FN1/ANGPTL4/TREM2/C3/TGM2/GPNMB/MMP14/CD109/ADM/MMP19/SNAI1/ACTN1/HPSE/ADAM8/CD81/ITGA5/SPHK1/HSPB1/HK2/SDC4/ENG/ITGAX/RALA/PMP22/ANPEP/ITGAV/INHBA/VASH1/MMP9/CD9/TGFBR1/CCL2/ST14/TNFSF12/CLIC4/PIM1/RHOB/HMOX1/NRP1/SERPINF1/SKIL/NRP2/FPR2/NAA15/PRKCA/VEGFB/VEGFA"
"GO:0051094","positive regulation of developmental process",154,0.45348730693317,2.29050875430681,6.66295008504785e-07,0.000128794825143975,0.000104783657126963,216,"tags=30%, list=15%, signal=28%","FN1/ANGPTL4/TREM2/C3/APOE/TGM2/MMP14/ADM/IL7R/SNAI1/RETN/HPSE/ADAM8/ITGA5/BNIP3/ETV5/SPHK1/HSPB1/IL1RAP/HSPA1B/HK2/SLC7A5/ENG/ITGAX/RALA/IL4I1/AXL/INHBA/CEBPB/TGFBR1/SAP30/TNFSF12/PIM1/RHOB/HSPA1A/PNP/HMOX1/SRRT/NRP1/SERPINF1/SKIL/CORO1C/APP/PRKCA/VEGFB/VEGFA"
"GO:0043066","negative regulation of apoptotic process",126,0.481907635429327,2.36474367701355,1.11405766494313e-06,0.00019577031512137,0.000159272933150721,244,"tags=36%, list=17%, signal=33%","ANGPTL4/NUPR1/CLEC5A/TREM2/BAG3/IL7R/SNAI1/ADAM8/PPIF/ITGA5/BNIP3/SPHK1/KRT18/HSPB1/HSPA1B/MERTK/SLC7A5/PLK3/ITGAV/AXL/CEBPB/MMP9/ANKLE2/TGFBR1/CCL2/CD38/PIM1/HSPA1A/MIF/PEA15/HMOX1/HSPD1/NRP1/HSPA5/ATF5/FPR2/NAA15/TSC22D1/PRKCA/VEGFB/VEGFA/OPN3/VDAC1/SEMA4D/SERPINB9"
"GO:0009611","response to wounding",83,0.543935408277541,2.51478600743836,1.38177898660503e-06,0.00020545990623904,0.000167156097650843,130,"tags=28%, list=9%, signal=27%","FN1/ANGPTL4/SPP1/TREM2/MMP12/PLAU/APOE/PROCR/CD109/SLC1A3/HPSE/ITGA5/BNIP3/HSPB1/SLC11A1/MERTK/SDC4/ENG/ITGAV/AXL/VASH1/CD9/TGFBR1"
"GO:0042221","response to chemical",415,0.334721117617547,1.84482864394697,1.36580137541263e-06,0.00020545990623904,0.000167156097650843,217,"tags=24%, list=15%, signal=28%","SPP1/NUPR1/TREM2/MMP12/C3/PLAU/APOE/TGM2/GPNMB/SCD/FABP1/MMP14/MMP19/SLC11A2/IL7R/RETN/NDRG1/DHRS3/ASPH/SLC1A3/HPSE/ADAM8/CD81/PPIF/SLAMF8/ZFAND2A/BNIP3/ACP5/ID3/ABCG1/ETV5/ALOX5AP/FBP1/ERO1A/ALAS1/SPHK1/FKBP4/KRT18/HSPB1/IL1RAP/HSPA1B/UGCG/SLC11A1/HK2/SLC7A5/SLCO2B1/DOCK4/ENG/TREM1/RALA/PLK3/ITGAV/AXL/INHBA/CTSL/CEBPB/MMP9/ST3GAL6/STIP1/CD9/TGFBR1/PTGS1/CCL2/PLP2/SRM/CD38/YWHAH/BOLA3/CCL20/CLIC4/PLIN2/HAVCR2/MT1F/PIM1/RHOB/HSPA1A/PNP/MIF/HMOX1/GSN/HSPD1/SRRT/NRP1/GPR35/GBP5/HSPA5/SERPINF1/SKIL/CORO1C/NRP2/APP/ETV3/ANKH/NFAT5/FPR2/PRKCA/VEGFB/VEGFA/THBD"
"GO:0048514","blood vessel morphogenesis",101,0.505469505565121,2.40448264776037,1.77168407756738e-06,0.000244618951566982,0.000199014737735765,216,"tags=33%, list=15%, signal=30%","FN1/ANGPTL4/C3/APOE/TGM2/GPNMB/MMP14/ADM/MMP19/HPSE/ADAM8/ITGA5/SPHK1/HSPB1/HK2/ENG/ITGAX/ANPEP/ITGAV/VASH1/TGFBR1/CCL2/TNFSF12/CLIC4/RHOB/HMOX1/NRP1/SERPINF1/NRP2/NAA15/PRKCA/VEGFB/VEGFA"
"GO:0001525","angiogenesis",90,0.528656721395438,2.47913812234097,1.92788802282814e-06,0.000248440503208453,0.000202123839024929,216,"tags=36%, list=15%, signal=32%","FN1/ANGPTL4/C3/TGM2/GPNMB/MMP14/ADM/MMP19/HPSE/ADAM8/ITGA5/SPHK1/HSPB1/HK2/ENG/ITGAX/ANPEP/ITGAV/VASH1/TGFBR1/CCL2/TNFSF12/CLIC4/RHOB/HMOX1/NRP1/SERPINF1/NRP2/NAA15/PRKCA/VEGFB/VEGFA"
"GO:0042060","wound healing",68,0.563139135447671,2.50458575317766,2.77440856297404e-06,0.000315466573660519,0.000256654265825586,130,"tags=26%, list=9%, signal=25%","FN1/ANGPTL4/MMP12/PLAU/APOE/PROCR/CD109/HPSE/ITGA5/HSPB1/SLC11A1/MERTK/SDC4/ENG/ITGAV/AXL/CD9/TGFBR1"
"GO:0062014","negative regulation of small molecule metabolic process",11,0.870974925750023,2.41825080818245,2.64998867494313e-06,0.000315466573660519,0.000256654265825586,60,"tags=55%, list=4%, signal=53%","ANGPTL4/NUPR1/APOE/APOC1/SNAI1/FBP1"
"GO:0043069","negative regulation of programmed cell death",130,0.471824504104455,2.33022039420534,3.34161261923896e-06,0.000322966859649445,0.000262756276481211,244,"tags=35%, list=17%, signal=32%","ANGPTL4/NUPR1/CLEC5A/TREM2/BAG3/IL7R/SNAI1/ADAM8/PPIF/ITGA5/BNIP3/SPHK1/KRT18/HSPB1/HSPA1B/MERTK/SLC7A5/PLK3/ITGAV/AXL/CEBPB/MMP9/ANKLE2/TGFBR1/CCL2/CD38/PIM1/HSPA1A/MIF/PEA15/HMOX1/HSPD1/NRP1/HSPA5/ATF5/FPR2/NAA15/TSC22D1/PRKCA/VEGFB/VEGFA/OPN3/VDAC1/SEMA4D/SERPINB9"
"GO:0035295","tube development",137,0.449392682847476,2.24555925145104,3.07045940334364e-06,0.000322966859649445,0.000262756276481211,216,"tags=28%, list=15%, signal=26%","FN1/ANGPTL4/MMP12/C3/APOE/TGM2/GPNMB/MMP14/ADM/MMP19/HPSE/ADAM8/ITGA5/ETV5/SPHK1/HSPB1/HK2/SDC4/ENG/ITGAX/RALA/ANPEP/ITGAV/VASH1/TGFBR1/CCL2/ST14/TNFSF12/CLIC4/RHOB/HMOX1/NRP1/SERPINF1/NRP2/NAA15/PRKCA/VEGFB/VEGFA"
"GO:0007399","nervous system development",217,0.402067953047948,2.12567223763928,3.30063283040917e-06,0.000322966859649445,0.000262756276481211,301,"tags=35%, list=21%, signal=32%","FN1/SPP1/TREM2/C3/APOE/TGM2/B3GNT5/BAG3/MMP14/ADM/SLC11A2/NDRG1/SLC1A3/BNIP3/ID3/ETV5/SPHK1/FKBP4/IL1RAP/ALCAM/UGCG/MERTK/SLC7A5/SDC4/DOCK4/ITGAX/RALA/PMP22/ACSL3/AXL/CAPG/INHBA/CEBPB/ANKLE2/CD9/TGFBR1/CCL2/ST14/CD38/YWHAH/UGP2/LDHA/GSN/SRRT/NRP1/HSPA5/BHLHE40/SERPINF1/ATF5/SKIL/CORO1C/NRP2/APP/FPR2/PRKCA/VEGFA/SRGAP1/ACSL4/DEGS1/DENND5A/PGRMC1/SEMA4D/DOCK10/MDM2/MARCKSL1/ZC3H12A/SPINT1/RAB13/TLR2/NME1/SDC2/STK24/PLEC/SETD5/ZMIZ1"
"GO:0035239","tube morphogenesis",120,0.478792644380582,2.32495311693253,4.30399205398973e-06,0.000396172220969626,0.000322313991411562,216,"tags=31%, list=15%, signal=29%","FN1/ANGPTL4/C3/APOE/TGM2/GPNMB/MMP14/ADM/MMP19/HPSE/ADAM8/ITGA5/ETV5/SPHK1/HSPB1/HK2/SDC4/ENG/ITGAX/RALA/ANPEP/ITGAV/VASH1/TGFBR1/CCL2/ST14/TNFSF12/CLIC4/RHOB/HMOX1/NRP1/SERPINF1/NRP2/NAA15/PRKCA/VEGFB/VEGFA"
"GO:0022603","regulation of anatomical structure morphogenesis",97,0.506170473883383,2.40265196294702,5.18983790701351e-06,0.000455998030648051,0.000370986499190344,216,"tags=31%, list=15%, signal=28%","FN1/ANGPTL4/SPP1/C3/TGM2/GPNMB/ADM/ITGA5/BNIP3/ETV5/FMNL2/SPHK1/HSPB1/HK2/ENG/ITGAX/RALA/VASH1/CCL2/TNFSF12/YWHAH/RHOB/HMOX1/NRP1/SERPINF1/SKIL/CORO1C/PRKCA/VEGFB/VEGFA"
"GO:0023056","positive regulation of signaling",201,0.399031744673913,2.10322830158368,5.72338380981654e-06,0.00048101308279893,0.000391338005119722,222,"tags=26%, list=15%, signal=26%","FN1/SPP1/NUPR1/TREM2/MMP12/C3/PLAU/APOE/TGM2/GPNMB/IL7R/RETN/SLC1A3/HPSE/ADAM8/CD81/ITGA5/SPHK1/HSPA1B/MERTK/ENG/RALA/FABP5/ATP2C1/SLC20A1/ITGAV/AXL/INHBA/MMP9/TGFBR1/CCL2/TNFSF12/CD38/HAVCR2/PIM1/HSPA1A/NEK6/MIF/PEA15/HMOX1/NRP1/PSMA6/GBP5/SKIL/APP/NFAT5/FPR2/G0S2/TSC22D1/PRKCA/VEGFB/VEGFA/ACSL4"
"GO:0044281","small molecule metabolic process",165,0.428522986207965,2.19080273031779,7.00394248763344e-06,0.000564109201191477,0.000458942547215981,230,"tags=30%, list=16%, signal=28%","ANGPTL4/NUPR1/TREM2/C3/TFF3/APOE/APOC1/SCD/BCAT1/ADM/SNAI1/DHRS3/SLC1A3/ABCG1/ALOX5AP/FBP1/ERO1A/SPHK1/SLC5A3/PDXK/HSPA1B/HK2/UPP1/FABP5/APOBR/SDS/ACSL3/IL4I1/INHBA/PTGS1/CD38/BOLA3/HSPA1A/PNP/MIF/UGP2/GALM/SOAT1/LDHA/AMPD3/GCHFR/NUDT14/APP/ANKH/MTHFS/SLC16A3/ACSL4/DEGS1/SESN2"
"GO:0030154","cell differentiation",405,0.326432378380286,1.79640429101196,1.02305831189454e-05,0.000760604506496978,0.000618805310919207,302,"tags=28%, list=21%, signal=31%","FN1/SPP1/NUPR1/CLEC5A/TREM2/C3/APOE/TGM2/SERPINH1/PDLIM7/MMP14/CD109/ADM/MMP19/SLC11A2/IL7R/SNAI1/RETN/NDRG1/ACTN1/SLC1A3/HPSE/ADAM8/CD81/PPIF/SLAMF8/ITGA5/BNIP3/ID3/ABCG1/ETV5/ERO1A/ALAS1/FKBP4/ALCAM/HSPA1B/UGCG/MERTK/SLC7A5/SDC4/ENG/PMP22/ANPEP/ACSL3/A2M/ITGAV/IL4I1/AXL/INHBA/CTSL/SLC26A2/CEBPB/MMP9/CATSPER1/CD9/TGFBR1/SAP30/DNASE2/CCL2/ST14/TNFSF12/CD38/YWHAH/CLIC4/PIM1/RHOB/HSPA1A/PNP/SOAT1/SRRT/NRP1/BHLHE40/SERPINF1/ATF5/SKIL/CORO1C/NRP2/APP/ETV3/FPR2/NAA15/TSC22D1/PRKCA/VEGFA/OPN3/ACSL4/DENND5A/VDAC1/PGRMC1/SEMA4D/DOCK10/LTBR/MDM2/ACADVL/IL6R/ZC3H12A/ATP2A2/SPINT1/RAB13/CLPTM1/TLR2/C1QC/IL2RG/NME1/SDC2/FGR/JMJD6/STK24/PLEC/FNIP1/DDX41/SLC1A5/TMEM176A/ZMIZ1/AFF4"
"GO:0048869","cellular developmental process",405,0.326432378380286,1.79640429101196,1.02305831189454e-05,0.000760604506496978,0.000618805310919207,302,"tags=28%, list=21%, signal=31%","FN1/SPP1/NUPR1/CLEC5A/TREM2/C3/APOE/TGM2/SERPINH1/PDLIM7/MMP14/CD109/ADM/MMP19/SLC11A2/IL7R/SNAI1/RETN/NDRG1/ACTN1/SLC1A3/HPSE/ADAM8/CD81/PPIF/SLAMF8/ITGA5/BNIP3/ID3/ABCG1/ETV5/ERO1A/ALAS1/FKBP4/ALCAM/HSPA1B/UGCG/MERTK/SLC7A5/SDC4/ENG/PMP22/ANPEP/ACSL3/A2M/ITGAV/IL4I1/AXL/INHBA/CTSL/SLC26A2/CEBPB/MMP9/CATSPER1/CD9/TGFBR1/SAP30/DNASE2/CCL2/ST14/TNFSF12/CD38/YWHAH/CLIC4/PIM1/RHOB/HSPA1A/PNP/SOAT1/SRRT/NRP1/BHLHE40/SERPINF1/ATF5/SKIL/CORO1C/NRP2/APP/ETV3/FPR2/NAA15/TSC22D1/PRKCA/VEGFA/OPN3/ACSL4/DENND5A/VDAC1/PGRMC1/SEMA4D/DOCK10/LTBR/MDM2/ACADVL/IL6R/ZC3H12A/ATP2A2/SPINT1/RAB13/CLPTM1/TLR2/C1QC/IL2RG/NME1/SDC2/FGR/JMJD6/STK24/PLEC/FNIP1/DDX41/SLC1A5/TMEM176A/ZMIZ1/AFF4"
"GO:0019216","regulation of lipid metabolic process",39,0.648369916280905,2.55372291243907,1.28633450213881e-05,0.000920920219494191,0.000749233429315937,104,"tags=28%, list=7%, signal=27%","ANGPTL4/TREM2/C3/APOE/APOC1/ADM/SNAI1/ABCG1/SPHK1/FABP5/ACSL3"
"GO:0046890","regulation of lipid biosynthetic process",27,0.71820115598534,2.57446389239502,1.53487683366532e-05,0.00102307479981899,0.000832343371867873,104,"tags=37%, list=7%, signal=35%","ANGPTL4/C3/APOE/APOC1/ADM/SNAI1/ABCG1/SPHK1/FABP5/ACSL3"
"GO:0042981","regulation of apoptotic process",206,0.392139894513669,2.06769137976664,1.4965045749567e-05,0.00102307479981899,0.000832343371867873,223,"tags=27%, list=15%, signal=27%","ANGPTL4/NUPR1/CLEC5A/TREM2/APOE/TGM2/BAG3/IL7R/SNAI1/ACTN1/ADAM8/PPIF/ITGA5/BNIP3/ID3/SPHK1/KRT18/HSPB1/HSPA1B/MERTK/SLC7A5/PLK3/ITGAV/AXL/PHLDA2/INHBA/CEBPB/MMP9/ANKLE2/TGFBR1/CCL2/CCNL2/TNFSF12/CD38/PIM1/RHOB/HSPA1A/MIF/PEA15/HMOX1/GSN/HSPD1/NRP1/HSPA5/ATF5/SKIL/APP/FPR2/G0S2/NAA15/TSC22D1/PRKCA/VEGFB/VEGFA/OPN3/PHLDA1"
"GO:0001568","blood vessel development",112,0.461183752012183,2.24265379120471,1.62591388675313e-05,0.0010476305143646,0.00085232117431901,216,"tags=29%, list=15%, signal=27%","FN1/ANGPTL4/C3/APOE/TGM2/GPNMB/MMP14/ADM/MMP19/HPSE/ADAM8/ITGA5/SPHK1/HSPB1/HK2/ENG/ITGAX/ANPEP/ITGAV/VASH1/TGFBR1/CCL2/TNFSF12/CLIC4/RHOB/HMOX1/NRP1/SERPINF1/NRP2/NAA15/PRKCA/VEGFB/VEGFA"
"GO:0051604","protein maturation",89,0.506477202862274,2.36660046217219,1.78388524690544e-05,0.00111233876847362,0.000904965894355427,221,"tags=34%, list=15%, signal=30%","FN1/C3/PLAU/BAG3/SERPINH1/MMP14/HSPA6/ADAM8/PPIF/DNAJA4/ERO1A/FKBP4/HSPH1/HSPB1/HSPA1B/ANPEP/CTSL/DNAJB4/CHORDC1/BOLA3/HSPA1A/GRPEL1/GSN/HSPD1/GBP5/QSOX1/HSPA5/NAA15/THBD/CPD"
"GO:0072359","circulatory system development",143,0.428507715750734,2.15554053023886,1.94911611406411e-05,0.00111808590046211,0.000909641590813509,216,"tags=27%, list=15%, signal=26%","FN1/ANGPTL4/C3/APOE/TGM2/GPNMB/PDLIM7/MMP14/ADM/MMP19/SNAI1/DHRS3/HPSE/ADAM8/ITGA5/ID3/SPHK1/HSPB1/HK2/ENG/ITGAX/ANPEP/ITGAV/INHBA/VASH1/TGFBR1/CCL2/TNFSF12/CLIC4/PIM1/RHOB/HMOX1/NRP1/SERPINF1/NRP2/NAA15/PRKCA/VEGFB/VEGFA"
"GO:0010647","positive regulation of cell communication",200,0.400323569113977,2.10397586530555,1.96662807116977e-05,0.00111808590046211,0.000909641590813509,222,"tags=26%, list=15%, signal=26%","FN1/SPP1/NUPR1/TREM2/MMP12/C3/PLAU/APOE/TGM2/GPNMB/IL7R/RETN/SLC1A3/HPSE/ADAM8/CD81/ITGA5/SPHK1/HSPA1B/MERTK/ENG/RALA/FABP5/ATP2C1/SLC20A1/ITGAV/AXL/INHBA/MMP9/TGFBR1/CCL2/TNFSF12/CD38/HAVCR2/PIM1/HSPA1A/NEK6/MIF/PEA15/HMOX1/NRP1/PSMA6/GBP5/SKIL/APP/NFAT5/FPR2/G0S2/TSC22D1/PRKCA/VEGFB/VEGFA/ACSL4"
